State,District,Market,Commodity,y,ds
Maharashtra,Kolhapur,Kolhapur APMC,Tomato,1500.0,2025-12-10
Maharashtra,Nashik,Nasik APMC,Onion,1050.0,2025-12-10
Maharashtra,Ahmednagar,Rahuri APMC,Green Chilli,4500.0,2025-12-10
Maharashtra,Satara,Phaltan APMC,Green Chilli,3500.0,2025-12-10
Maharashtra,Nashik,Pimpalgaon APMC,Tomato,2125.0,2025-12-10
Maharashtra,Sangli,"Sangli(Phale, Bhajipura Market) APMC",Onion,1500.0,2025-12-10
Maharashtra,Pune,Khed(Chakan) APMC,Carrot,1700.0,2025-12-10
Maharashtra,Amarawati,Amrawati(Frui & Veg. Market) APMC,Garlic,5500.0,2025-12-10
Maharashtra,Nagpur,Nagpur APMC,Pumpkin,1325.0,2025-12-10
Maharashtra,Nagpur,Hingna APMC,Garlic,9000.0,2025-12-10
Maharashtra,Nagpur,Hingna APMC,Cabbage,1625.0,2025-12-10
Maharashtra,Nashik,Lasalgaon APMC,Onion,1600.0,2025-12-10
Maharashtra,Pune,Manchar APMC,Cabbage,1200.0,2025-12-10
Maharashtra,Pune,Pune(Khadiki) APMC,Cabbage,800.0,2025-12-10
Maharashtra,Ahmednagar,Sangamner APMC,Tomato,1562.0,2025-12-10
Maharashtra,Thane,Kalyan APMC,Garlic,7000.0,2025-12-10
Maharashtra,Ahmednagar,Rahata APMC,Tomato,1500.0,2025-12-10
Maharashtra,Satara,Vai APMC,Cabbage,1750.0,2025-12-10
Maharashtra,Nashik,Lasalgaon APMC,Onion,2600.0,2025-12-10
Maharashtra,Sholapur,Solapur APMC,Tomato,1400.0,2025-12-10
Maharashtra,Satara,Patan APMC,Green Chilli,2500.0,2025-12-10
Maharashtra,Pune,Pune(Khadiki) APMC,Carrot,1050.0,2025-12-10
Maharashtra,Chandrapur,Chandrapur(Ganjwad) APMC,Onion,1500.0,2025-12-10
Maharashtra,Nashik,Pimpalgaon APMC,Onion,1550.0,2025-12-10
Maharashtra,Jalgaon,Bhusaval APMC,Garlic,5000.0,2025-12-10
Maharashtra,Ahmednagar,Rahuri APMC,Tomato,3000.0,2025-12-10
Maharashtra,Pune,Manchar APMC,Carrot,1300.0,2025-12-10
Maharashtra,Chattrapati Sambhajinagar,Chattrapati Sambhajinagar APMC,Potato,1400.0,2025-12-10
Maharashtra,Nagpur,Kamthi APMC,Cabbage,1760.0,2025-12-10
Maharashtra,Nashik,Pimpalgaon Baswant(Saykheda) APMC,Onion,1361.0,2025-12-10
Maharashtra,Pune,Junnar(Otur) APMC,Green Chilli,7000.0,2025-12-10
Maharashtra,Nashik,Nasik APMC,Tomato,1250.0,2025-12-10
Maharashtra,Nagpur,Kalmeshwar APMC,Cabbage,1865.0,2025-12-10
Maharashtra,Jalgaon,Bhusaval APMC,Onion,1200.0,2025-12-10
Maharashtra,Jalgaon,Bhusaval APMC,Carrot,2200.0,2025-12-10
Maharashtra,Nashik,Lasalgaon(Niphad) APMC,Onion,1700.0,2025-12-10
Maharashtra,Chandrapur,Chandrapur(Ganjwad) APMC,Garlic,6500.0,2025-12-10
Maharashtra,Pune,Pune(Pimpri) APMC,Tomato,3500.0,2025-12-10
Maharashtra,Ahmednagar,Rahata APMC,Green Chilli,2500.0,2025-12-10
Maharashtra,Dharashiv(Usmanabad),Dharashiv APMC,Carrot,2000.0,2025-12-10
Maharashtra,Satara,Satara APMC,Green Chilli,2500.0,2025-12-10
Maharashtra,Sangli,"Sangli(Phale, Bhajipura Market) APMC",Potato,1450.0,2025-12-10
Maharashtra,Chattrapati Sambhajinagar,Chattrapati Sambhajinagar APMC,Carrot,2000.0,2025-12-10
Maharashtra,Pune,Khed(Chakan) APMC,Cabbage,1200.0,2025-12-10
Maharashtra,Ahmednagar,Shrirampur APMC,Tomato,2000.0,2025-12-10
Maharashtra,Nashik,Sinner APMC,Onion,1550.0,2025-12-10
Maharashtra,Raigad,Panvel APMC,Carrot,4500.0,2025-12-10
Maharashtra,Satara,Vai APMC,Green Chilli,3750.0,2025-12-10
Maharashtra,Pune,Junnar(Otur) APMC,Carrot,2200.0,2025-12-10
Maharashtra,Ahmednagar,Rahata APMC,Cabbage,1000.0,2025-12-10
Maharashtra,Ratnagiri,Ratnagiri (Nachane) APMC,Tomato,3300.0,2025-12-10
Maharashtra,Chattrapati Sambhajinagar,Chattrapati Sambhajinagar APMC,Onion,1050.0,2025-12-10
Maharashtra,Kolhapur,Vadgaonpeth APMC,Cabbage,1200.0,2025-12-10
Maharashtra,Ahmednagar,Shrirampur APMC,Garlic,4500.0,2025-12-10
Maharashtra,Nashik,Kalvan APMC,Onion,900.0,2025-12-10
Maharashtra,Nagpur,Nagpur APMC,Garlic,7250.0,2025-12-10
Maharashtra,Amarawati,Amrawati(Frui & Veg. Market) APMC,Green Chilli,3250.0,2025-12-10
Maharashtra,Pune,Junnar(Narayangaon) APMC,Tomato,2000.0,2025-12-10
Maharashtra,Ahmednagar,Shrirampur APMC,Onion,1450.0,2025-12-10
Maharashtra,Ratnagiri,Ratnagiri (Nachane) APMC,Green Chilli,4900.0,2025-12-10
Maharashtra,Pune,Pune(Khadiki) APMC,Onion,950.0,2025-12-10
Maharashtra,Nagpur,Nagpur APMC,Cabbage,1025.0,2025-12-10
Maharashtra,Nashik,Satana APMC,Onion,1225.0,2025-12-10
Maharashtra,Ahmednagar,Shrirampur APMC,Green Chilli,3250.0,2025-12-10
Maharashtra,Satara,Satara APMC,Cabbage,1500.0,2025-12-10
Maharashtra,Pune,Khed(Chakan) APMC,Green Chilli,3000.0,2025-12-10
Maharashtra,Mumbai,Mumbai APMC,Green Chilli,5000.0,2025-12-10
Maharashtra,Akola,Akola APMC,Onion,1300.0,2025-12-10
Maharashtra,Raigad,Panvel APMC,Tomato,4500.0,2025-12-10
Maharashtra,Satara,Satara APMC,Onion,1500.0,2025-12-10
Maharashtra,Pune,Pune(Khadiki) APMC,Potato,1000.0,2025-12-10
Maharashtra,Nagpur,Ramtek APMC,Onion,1300.0,2025-12-10
Maharashtra,Mumbai,Mumbai APMC,Cabbage,1400.0,2025-12-10
Maharashtra,Akola,Akola APMC,Garlic,6500.0,2025-12-10
Maharashtra,Nagpur,Nagpur APMC,Onion,1325.0,2025-12-10
Maharashtra,Ahmednagar,Rahuri APMC,Cabbage,2000.0,2025-12-10
Maharashtra,Nagpur,Nagpur APMC,Onion,1875.0,2025-12-10
Maharashtra,Nagpur,Ramtek APMC,Tomato,2500.0,2025-12-10
Maharashtra,Nagpur,Kamthi APMC,Carrot,2760.0,2025-12-10
Maharashtra,Ratnagiri,Ratnagiri (Nachane) APMC,Carrot,3500.0,2025-12-10
Maharashtra,Nagpur,Hingna APMC,Green Chilli,3700.0,2025-12-10
Maharashtra,Nashik,Pimpalgaon APMC,Onion,2300.0,2025-12-10
Maharashtra,Sholapur,Solapur APMC,Potato,1100.0,2025-12-10
Maharashtra,Amarawati,Amrawati(Frui & Veg. Market) APMC,Cabbage,1250.0,2025-12-10
Maharashtra,Jalgaon,Bhusaval APMC,Green Chilli,4500.0,2025-12-10
Maharashtra,Mumbai,Mumbai APMC,Pumpkin,1300.0,2025-12-10
Maharashtra,Pune,Manchar APMC,Tomato,3400.0,2025-12-10
Maharashtra,Nagpur,Ramtek APMC,Potato,1200.0,2025-12-10
Maharashtra,Nagpur,Hingna APMC,Potato,1750.0,2025-12-10
Maharashtra,Nagpur,Hingna APMC,Onion,1433.0,2025-12-10
Maharashtra,Nagpur,Kalmeshwar APMC,Tomato,1805.0,2025-12-10
Maharashtra,Dharashiv(Usmanabad),Dharashiv APMC,Green Chilli,3500.0,2025-12-10
Maharashtra,Sholapur,Mangal Wedha APMC,Tomato,1500.0,2025-12-10
Maharashtra,Sholapur,Laxmi Sopan Agriculture Produce Marketing Co Ltd APMC,Onion,2200.0,2025-12-10
Maharashtra,Nashik,Chandvad APMC,Onion,2150.0,2025-12-10
Maharashtra,Mumbai,Vashi New Mumbai APMC,Onion,1400.0,2025-12-10
Maharashtra,Chattrapati Sambhajinagar,Chattrapati Sambhajinagar APMC,Green Chilli,3500.0,2025-12-10
Maharashtra,Pune,Junnar(Otur) APMC,Cabbage,1200.0,2025-12-10
Maharashtra,Nagpur,Kamthi APMC,Potato,2290.0,2025-12-10
Maharashtra,Nagpur,Nagpur APMC,Potato,1150.0,2025-12-10
Maharashtra,Nashik,Manmad APMC,Onion,1500.0,2025-12-10
Maharashtra,Amarawati,Amrawati(Frui & Veg. Market) APMC,Pumpkin,1750.0,2025-12-10
Maharashtra,Nagpur,Kalmeshwar APMC,Green Chilli,2845.0,2025-12-10
Maharashtra,Satara,Vai APMC,Onion,1500.0,2025-12-10
Maharashtra,Ahmednagar,Rahuri APMC,Carrot,3000.0,2025-12-10
Maharashtra,Nagpur,Nagpur APMC,Carrot,1300.0,2025-12-10
Maharashtra,Sholapur,Akluj APMC,Onion,1600.0,2025-12-10
Maharashtra,Nashik,Chandvad APMC,Onion,1670.0,2025-12-10
Maharashtra,Sholapur,Akluj APMC,Potato,2000.0,2025-12-10
Maharashtra,Pune,Pune(Khadiki) APMC,Green Chilli,2550.0,2025-12-10
Maharashtra,Chattrapati Sambhajinagar,Vaijpur APMC,Onion,1550.0,2025-12-10
Maharashtra,Ahmednagar,Shrirampur APMC,Potato,1700.0,2025-12-10
Maharashtra,Chandrapur,Chandrapur(Ganjwad) APMC,Cabbage,1200.0,2025-12-10
Maharashtra,Jalgaon,Bhusaval APMC,Tomato,4000.0,2025-12-10
Maharashtra,Akola,Akola APMC,Potato,1000.0,2025-12-10
Maharashtra,Ahmednagar,Rahata APMC,Carrot,2200.0,2025-12-10
Maharashtra,Kolhapur,Vadgaonpeth APMC,Green Chilli,2900.0,2025-12-10
Maharashtra,Ratnagiri,Ratnagiri (Nachane) APMC,Cabbage,2200.0,2025-12-10
Maharashtra,Ahmednagar,Rahuri APMC,Potato,1900.0,2025-12-10
Maharashtra,Mumbai,Mumbai APMC,Green Chilli,5000.0,2025-12-11
Maharashtra,Chattrapati Sambhajinagar,Gangapur APMC,Onion,1718.0,2025-12-11
Maharashtra,Ahmednagar,Shrirampur APMC,Green Chilli,3250.0,2025-12-11
Maharashtra,Nagpur,Nagpur APMC,Onion,1750.0,2025-12-11
Maharashtra,Nagpur,Kamthi APMC,Onion,1760.0,2025-12-11
Maharashtra,Nagpur,Nagpur APMC,Carrot,1325.0,2025-12-11
Maharashtra,Sholapur,Akluj APMC,Carrot,2500.0,2025-12-11
Maharashtra,Ahmednagar,Rahata APMC,Carrot,2300.0,2025-12-11
Maharashtra,Raigad,Panvel APMC,Tomato,4500.0,2025-12-11
Maharashtra,Pune,Khed(Chakan) APMC,Green Chilli,3000.0,2025-12-11
Maharashtra,Pune,Pune(Manjri) APMC,Tomato,3000.0,2025-12-11
Maharashtra,Pune,Khed APMC,Cabbage,1600.0,2025-12-11
Maharashtra,Dharashiv(Usmanabad),Dharashiv APMC,Green Chilli,3750.0,2025-12-11
Maharashtra,Pune,Pune APMC,Garlic,6750.0,2025-12-11
Maharashtra,Nashik,Dindori(Vani) APMC,Onion,1831.0,2025-12-11
Maharashtra,Pune,Pune APMC,Green Chilli,3750.0,2025-12-11
Maharashtra,Ahmednagar,Karjat APMC,Onion,1200.0,2025-12-11
Maharashtra,Pune,Pune(Manjri) APMC,Green Chilli,4000.0,2025-12-11
Maharashtra,Nashik,Satana APMC,Onion,1650.0,2025-12-11
Maharashtra,Sangli,"Sangli(Phale, Bhajipura Market) APMC",Potato,1500.0,2025-12-11
Maharashtra,Ahmednagar,Newasa(Ghodegaon) APMC,Onion,1700.0,2025-12-11
Maharashtra,Nashik,Lasalgaon(Vinchur) APMC,Onion,1800.0,2025-12-11
Maharashtra,Sholapur,Solapur APMC,Potato,1200.0,2025-12-11
Maharashtra,Nagpur,Hingna APMC,Onion,1800.0,2025-12-11
Maharashtra,Sholapur,Mangal Wedha APMC,Green Chilli,2200.0,2025-12-11
Maharashtra,Ahmednagar,Sangamner APMC,Onion,1300.0,2025-12-11
Maharashtra,Nashik,Lasalgaon(Vinchur) APMC,Onion,2500.0,2025-12-11
Maharashtra,Sholapur,Solapur APMC,Tomato,2000.0,2025-12-11
Maharashtra,Sholapur,Akluj APMC,Potato,1900.0,2025-12-11
Maharashtra,Ahmednagar,Rahata APMC,Cabbage,1250.0,2025-12-11
Maharashtra,Nagpur,Ramtek APMC,Onion,1300.0,2025-12-11
Maharashtra,Pune,Manchar APMC,Cabbage,1400.0,2025-12-11
Maharashtra,Ahmednagar,Sangamner APMC,Tomato,1750.0,2025-12-11
Maharashtra,Pune,Pune(Moshi) APMC,Green Chilli,3500.0,2025-12-11
Maharashtra,Ahmednagar,Rahata APMC,Tomato,2200.0,2025-12-11
Maharashtra,Ahmednagar,Sangamner APMC,Onion,1705.0,2025-12-11
Maharashtra,Dharashiv(Usmanabad),Dharashiv APMC,Carrot,2000.0,2025-12-11
Maharashtra,Thane,Kalyan APMC,Garlic,7000.0,2025-12-11
Maharashtra,Mumbai,Mumbai APMC,Pumpkin,1700.0,2025-12-11
Maharashtra,Thane,Kalyan APMC,Onion,1400.0,2025-12-11
Maharashtra,Pune,Pune(Moshi) APMC,Cabbage,1500.0,2025-12-11
Maharashtra,Ahmednagar,Newasa(Ghodegaon) APMC,Onion,1500.0,2025-12-11
Maharashtra,Kolhapur,Kolhapur APMC,Cabbage,1200.0,2025-12-11
Maharashtra,Amarawati,Varud(Rajura Bazar) APMC,Green Chilli,2500.0,2025-12-11
Maharashtra,Pune,Junnar APMC,Onion,1700.0,2025-12-11
Maharashtra,Pune,Pune(Manjri) APMC,Onion,1200.0,2025-12-11
Maharashtra,Nashik,Satana APMC,Onion,1575.0,2025-12-11
Maharashtra,Nagpur,Kalmeshwar APMC,Green Chilli,2855.0,2025-12-11
Maharashtra,Satara,Karad APMC,Tomato,2500.0,2025-12-11
Maharashtra,Pune,Junnar(Otur) APMC,Potato,1500.0,2025-12-11
Maharashtra,Pune,Pune(Moshi) APMC,Carrot,3500.0,2025-12-11
Maharashtra,Thane,Kalyan APMC,Onion,1650.0,2025-12-11
Maharashtra,Satara,Satara APMC,Green Chilli,2500.0,2025-12-11
Maharashtra,Pune,Khed(Chakan) APMC,Potato,1500.0,2025-12-11
Maharashtra,Nashik,Yeola APMC,Onion,1750.0,2025-12-11
Maharashtra,Kolhapur,Kolhapur APMC,Green Chilli,2500.0,2025-12-11
Maharashtra,Kolhapur,Kolhapur APMC,Tomato,1500.0,2025-12-11
Maharashtra,Satara,Vai APMC,Green Chilli,3500.0,2025-12-11
Maharashtra,Pune,Khed(Chakan) APMC,Cabbage,1700.0,2025-12-11
Maharashtra,Pune,Junnar(Narayangaon) APMC,Carrot,1500.0,2025-12-11
Maharashtra,Sangli,Islampur APMC,Tomato,2250.0,2025-12-11
Maharashtra,Pune,Pune(Manjri) APMC,Cabbage,1500.0,2025-12-11
Maharashtra,Raigad,Panvel APMC,Carrot,4500.0,2025-12-11
Maharashtra,Pune,Pune(Khadiki) APMC,Onion,750.0,2025-12-11
Maharashtra,Ahmednagar,Rahata APMC,Garlic,4500.0,2025-12-11
Maharashtra,Sholapur,Solapur APMC,Cabbage,1000.0,2025-12-11
Maharashtra,Jalgaon,Jalgaon APMC,Green Chilli,3000.0,2025-12-11
Maharashtra,Chattrapati Sambhajinagar,Chattrapati Sambhajinagar APMC,Carrot,1800.0,2025-12-11
Maharashtra,Nagpur,Kamthi APMC,Carrot,2800.0,2025-12-11
Maharashtra,Nagpur,Ramtek APMC,Green Chilli,2300.0,2025-12-11
Maharashtra,Nashik,Sinner APMC,Onion,1900.0,2025-12-11
Maharashtra,Nagpur,Ramtek APMC,Cabbage,900.0,2025-12-11
Maharashtra,Sangli,Islampur APMC,Onion,1100.0,2025-12-11
Maharashtra,Nashik,Kalvan APMC,Onion,1100.0,2025-12-11
Maharashtra,Ahmednagar,Shrirampur APMC,Potato,1700.0,2025-12-11
Maharashtra,Kolhapur,Vadgaonpeth APMC,Green Chilli,3000.0,2025-12-11
Maharashtra,Kolhapur,Vadgaonpeth APMC,Tomato,2000.0,2025-12-11
Maharashtra,Nashik,Umrane APMC,Onion,1600.0,2025-12-11
Maharashtra,Ratnagiri,Ratnagiri (Nachane) APMC,Carrot,3300.0,2025-12-11
Maharashtra,Pune,Manchar APMC,Tomato,3800.0,2025-12-11
Maharashtra,Pune,Pune APMC,Potato,1500.0,2025-12-11
Maharashtra,Nashik,Nasik APMC,Onion,1100.0,2025-12-11
Maharashtra,Pune,Junnar(Narayangaon) APMC,Cabbage,1000.0,2025-12-11
Maharashtra,Chattrapati Sambhajinagar,Chattrapati Sambhajinagar APMC,Onion,1200.0,2025-12-11
Maharashtra,Kolhapur,Vadgaonpeth APMC,Cabbage,1200.0,2025-12-11
Maharashtra,Ahmednagar,Rahuri APMC,Garlic,3500.0,2025-12-11
Maharashtra,Nagpur,Kamthi APMC,Pumpkin,1770.0,2025-12-11
Maharashtra,Nashik,Umrane APMC,Onion,3200.0,2025-12-11
Maharashtra,Akola,Akola APMC,Onion,1300.0,2025-12-11
Maharashtra,Mumbai,Mumbai APMC,Carrot,1900.0,2025-12-11
Maharashtra,Ahmednagar,Shrirampur APMC,Tomato,2250.0,2025-12-11
Maharashtra,Nagpur,Nagpur APMC,Tomato,4250.0,2025-12-11
Maharashtra,Satara,Satara APMC,Potato,1750.0,2025-12-11
Maharashtra,Mumbai,Mumbai APMC,Cabbage,1400.0,2025-12-11
Maharashtra,Pune,Pune APMC,Onion,1300.0,2025-12-11
Maharashtra,Nashik,Chandvad APMC,Onion,1560.0,2025-12-11
Maharashtra,Nashik,Chandvad APMC,Onion,2250.0,2025-12-11
Maharashtra,Nagpur,Nagpur APMC,Tomato,3875.0,2025-12-11
Maharashtra,Pune,Pune(Khadiki) APMC,Potato,1000.0,2025-12-11
Maharashtra,Pune,Pune(Khadiki) APMC,Cabbage,750.0,2025-12-11
Maharashtra,Chandrapur,Chandrapur(Ganjwad) APMC,Cabbage,1000.0,2025-12-11
Maharashtra,Sholapur,Kurdwadi(Modnimb) APMC,Onion,1200.0,2025-12-11
Maharashtra,Ahmednagar,Rahuri APMC,Cabbage,1650.0,2025-12-11
Maharashtra,Satara,Satara APMC,Cabbage,1500.0,2025-12-11
Maharashtra,Nagpur,Nagpur APMC,Onion,1875.0,2025-12-11
Maharashtra,Kolhapur,Kolhapur APMC,Onion,1400.0,2025-12-11
Maharashtra,Ratnagiri,Ratnagiri (Nachane) APMC,Green Chilli,3500.0,2025-12-11
Maharashtra,Jalgaon,Jalgaon APMC,Onion,1200.0,2025-12-11
Maharashtra,Jalgaon,Bhusaval APMC,Tomato,3000.0,2025-12-11
Maharashtra,Nagpur,Nagpur APMC,Potato,1300.0,2025-12-11
Maharashtra,Nashik,Nasik APMC,Green Chilli,2500.0,2025-12-11
Maharashtra,Nagpur,Ramtek APMC,Garlic,5500.0,2025-12-11
Maharashtra,Nagpur,Hingna APMC,Potato,1666.0,2025-12-11
Maharashtra,Satara,Satara APMC,Carrot,2500.0,2025-12-11
Maharashtra,Jalgaon,Jalgaon APMC,Tomato,2700.0,2025-12-11
Maharashtra,Chandrapur,Chandrapur(Ganjwad) APMC,Carrot,1500.0,2025-12-11
Maharashtra,Ahmednagar,Jamkhed APMC,Onion,2050.0,2025-12-11
Maharashtra,Nagpur,Nagpur APMC,Cabbage,1150.0,2025-12-11
Maharashtra,Sholapur,Akluj APMC,Green Chilli,3500.0,2025-12-11
Maharashtra,Akola,Akola APMC,Garlic,6500.0,2025-12-11
Maharashtra,Jalgaon,Jalgaon APMC,Onion,1250.0,2025-12-11
Maharashtra,Chandrapur,Chandrapur(Ganjwad) APMC,Potato,1400.0,2025-12-11
Maharashtra,Jalgaon,Jalgaon APMC,Onion,1250.0,2025-12-11
Maharashtra,Nagpur,Ramtek APMC,Tomato,3500.0,2025-12-11
Maharashtra,Jalgaon,Jalgaon APMC,Cabbage,1700.0,2025-12-11
Maharashtra,Nagpur,Nagpur APMC,Garlic,7500.0,2025-12-11
Maharashtra,Sholapur,Solapur APMC,Onion,1300.0,2025-12-11
Maharashtra,Sholapur,Solapur APMC,Carrot,2000.0,2025-12-11
Maharashtra,Jalgaon,Bhusaval APMC,Onion,1200.0,2025-12-11
Maharashtra,Sholapur,Mangal Wedha APMC,Onion,500.0,2025-12-11
Maharashtra,Chattrapati Sambhajinagar,Chattrapati Sambhajinagar APMC,Tomato,2600.0,2025-12-11
Maharashtra,Ahmednagar,Shrirampur APMC,Cabbage,1250.0,2025-12-11
Maharashtra,Chattrapati Sambhajinagar,Lasur Station APMC,Onion,1350.0,2025-12-11
Maharashtra,Nashik,Nasik APMC,Tomato,1450.0,2025-12-11
Maharashtra,Ahmednagar,Shrirampur APMC,Carrot,2250.0,2025-12-11
Maharashtra,Nagpur,Nagpur APMC,Pumpkin,1325.0,2025-12-11
Maharashtra,Pune,Khed(Chakan) APMC,Tomato,2500.0,2025-12-11
Maharashtra,Pune,Manchar APMC,Carrot,1200.0,2025-12-11
Maharashtra,Sholapur,Mangal Wedha APMC,Tomato,1500.0,2025-12-11
Maharashtra,Buldhana,Malkapur APMC,Onion,1100.0,2025-12-11
Maharashtra,Sangli,Islampur APMC,Cabbage,1250.0,2025-12-11
Maharashtra,Nagpur,Kalmeshwar APMC,Tomato,1620.0,2025-12-11
Maharashtra,Pune,Pune(Pimpri) APMC,Tomato,2450.0,2025-12-11
Maharashtra,Kolhapur,Vadgaonpeth APMC,Onion,1600.0,2025-12-11
Maharashtra,Nashik,Nasik APMC,Garlic,4700.0,2025-12-11
Maharashtra,Chattrapati Sambhajinagar,Chattrapati Sambhajinagar APMC,Green Chilli,3500.0,2025-12-11
Maharashtra,Pune,Pune(Moshi) APMC,Garlic,6250.0,2025-12-11
Maharashtra,Pune,Junnar APMC,Potato,1400.0,2025-12-11
Maharashtra,Jalgaon,Bhusaval APMC,Carrot,2000.0,2025-12-11
Maharashtra,Pune,Pune(Pimpri) APMC,Cabbage,2000.0,2025-12-11
Maharashtra,Ahmednagar,Rahuri APMC,Carrot,1750.0,2025-12-11
Maharashtra,Pune,Junnar(Narayangaon) APMC,Onion,900.0,2025-12-11
Maharashtra,Ahmednagar,Rahuri APMC,Tomato,750.0,2025-12-11
Maharashtra,Pune,Pune(Moshi) APMC,Tomato,2750.0,2025-12-11
Maharashtra,Nagpur,Kalmeshwar APMC,Cabbage,1830.0,2025-12-11
Maharashtra,Thane,Kalyan APMC,Potato,1150.0,2025-12-11
Maharashtra,Sholapur,Solapur APMC,Green Chilli,2500.0,2025-12-11
Maharashtra,Ahmednagar,Ahmednagar APMC,Onion,1750.0,2025-12-11
Maharashtra,Nagpur,Ramtek APMC,Potato,1200.0,2025-12-11
Maharashtra,Nagpur,Kamthi APMC,Cabbage,2290.0,2025-12-11
Maharashtra,Jalgaon,Jalgaon APMC,Carrot,1700.0,2025-12-11
Maharashtra,Sangli,Islampur APMC,Potato,1800.0,2025-12-11
Maharashtra,Chattrapati Sambhajinagar,Chattrapati Sambhajinagar APMC,Potato,1650.0,2025-12-11
Maharashtra,Chattrapati Sambhajinagar,Chattrapati Sambhajinagar APMC,Garlic,8000.0,2025-12-11
Maharashtra,Pune,Pune APMC,Carrot,1750.0,2025-12-11
Maharashtra,Satara,Satara APMC,Tomato,2250.0,2025-12-11
Maharashtra,Ahmednagar,Rahuri(Vambori) APMC,Onion,1400.0,2025-12-11
Maharashtra,Jalgaon,Bhusaval APMC,Green Chilli,5000.0,2025-12-11
Maharashtra,Nagpur,Hingna APMC,Tomato,3373.0,2025-12-11
Maharashtra,Nashik,Nasik APMC,Potato,1400.0,2025-12-11
Maharashtra,Pune,Pune(Pimpri) APMC,Onion,1200.0,2025-12-11
Maharashtra,Ahmednagar,Rahata APMC,Green Chilli,2500.0,2025-12-11
Maharashtra,Ahmednagar,Rahuri(Vambori) APMC,Onion,1800.0,2025-12-11
Maharashtra,Nashik,Nasik APMC,Cabbage,1420.0,2025-12-11
Maharashtra,Nashik,Manmad APMC,Onion,1500.0,2025-12-11
Maharashtra,Pune,Pune APMC,Cabbage,1500.0,2025-12-11
Maharashtra,Nagpur,Kamthi APMC,Green Chilli,2760.0,2025-12-11
Maharashtra,Nagpur,Hingna APMC,Carrot,2214.0,2025-12-11
Maharashtra,Satara,Satara APMC,Onion,1150.0,2025-12-11
Maharashtra,Sholapur,Laxmi Sopan Agriculture Produce Marketing Co Ltd APMC,Onion,2100.0,2025-12-11
Maharashtra,Satara,Karad APMC,Green Chilli,3000.0,2025-12-11
Maharashtra,Jalgaon,Jalgaon APMC,Potato,900.0,2025-12-11
Maharashtra,Ahmednagar,Rahata APMC,Potato,1300.0,2025-12-11
Maharashtra,Nashik,Lasalgaon(Niphad) APMC,Onion,2050.0,2025-12-11
Maharashtra,Nagpur,Kamthi APMC,Potato,2310.0,2025-12-11
Maharashtra,Pune,Pune(Moshi) APMC,Onion,800.0,2025-12-11
Maharashtra,Pune,Pune(Moshi) APMC,Potato,1250.0,2025-12-11
Maharashtra,Pune,Pune(Khadiki) APMC,Carrot,1400.0,2025-12-11
Maharashtra,Nashik,Pimpalgaon APMC,Onion,2300.0,2025-12-11
Maharashtra,Chandrapur,Chandrapur(Ganjwad) APMC,Onion,1500.0,2025-12-11
Maharashtra,Jalgaon,Bhusaval APMC,Cabbage,1200.0,2025-12-11
Maharashtra,Chandrapur,Chandrapur(Ganjwad) APMC,Tomato,1600.0,2025-12-11
Maharashtra,Pune,Pune(Manjri) APMC,Potato,1800.0,2025-12-11
Maharashtra,Chattrapati Sambhajinagar,Chattrapati Sambhajinagar APMC,Cabbage,1400.0,2025-12-11
Maharashtra,Kolhapur,Vadgaonpeth APMC,Carrot,2800.0,2025-12-11
Maharashtra,Ratnagiri,Ratnagiri (Nachane) APMC,Cabbage,1800.0,2025-12-11
Maharashtra,Ahmednagar,Rahuri APMC,Potato,1750.0,2025-12-11
Maharashtra,Chattrapati Sambhajinagar,Vaijpur APMC,Onion,1400.0,2025-12-11
Maharashtra,Thane,Kalyan APMC,Green Chilli,2900.0,2025-12-11
Maharashtra,Nagpur,Nagpur APMC,Green Chilli,2550.0,2025-12-11
Maharashtra,Sangli,"Sangli(Phale, Bhajipura Market) APMC",Onion,1400.0,2025-12-11
Maharashtra,Nashik,Nasik APMC,Carrot,2300.0,2025-12-11
Maharashtra,Nagpur,Hingna APMC,Pumpkin,1425.0,2025-12-11
Maharashtra,Sholapur,Akluj APMC,Tomato,2000.0,2025-12-11
Maharashtra,Pune,Pune APMC,Pumpkin,1750.0,2025-12-11
Maharashtra,Dharashiv(Usmanabad),Dharashiv APMC,Onion,1350.0,2025-12-11
Maharashtra,Nagpur,Hingna APMC,Cabbage,1585.0,2025-12-11
Maharashtra,Pune,Junnar(Narayangaon) APMC,Green Chilli,3800.0,2025-12-11
Maharashtra,Pune,Khed(Chakan) APMC,Onion,1600.0,2025-12-11
Maharashtra,Nagpur,Hingna APMC,Green Chilli,3769.0,2025-12-11
Maharashtra,Pune,Junnar(Narayangaon) APMC,Potato,1100.0,2025-12-11
Maharashtra,Pune,Khed(Chakan) APMC,Carrot,2000.0,2025-12-11
Maharashtra,Satara,Vai APMC,Tomato,2700.0,2025-12-11
Maharashtra,Pune,Pune(Khadiki) APMC,Green Chilli,2600.0,2025-12-11
Maharashtra,Satara,Karad APMC,Cabbage,1500.0,2025-12-11
Maharashtra,Ahmednagar,Rahuri APMC,Green Chilli,3750.0,2025-12-11
Maharashtra,Pune,Pune APMC,Tomato,2000.0,2025-12-11
Maharashtra,Nashik,Pimpalgaon Baswant(Saykheda) APMC,Onion,1400.0,2025-12-11
Maharashtra,Ahmednagar,Kopargaon APMC,Onion,1560.0,2025-12-11
