,,,,,,,Daily Price Arrival Report-07-11-2025 to 26-02-2026 for Maharashtra,,,,,,
State,District,Market,Commodity Group,Commodity,Variety,Grade,Min Price,Max Price,Modal Price,Price Unit,Arrival Quantity,Arrival Unit,Arrival Date
Maharashtra,Ahmednagar,Rahuri APMC,Vegetables,Potato,Other,Local,600.00,"1,800.00","1,200.00",Rs./Quintal,7.20,Metric Tonnes,03-02-2026
Maharashtra,Ahmednagar,Rahuri APMC,Vegetables,Potato,Other,Local,700.00,"1,300.00","1,000.00",Rs./Quintal,4.50,Metric Tonnes,01-02-2026
Maharashtra,Ahmednagar,Rahuri(Songaon) APMC,Vegetables,Potato,Other,Local,"2,000.00","2,500.00","2,250.00",Rs./Quintal,0.20,Metric Tonnes,25-11-2025
Maharashtra,Ahmednagar,Rahuri(Songaon) APMC,Vegetables,Potato,Other,Local,"1,500.00","2,500.00","2,000.00",Rs./Quintal,0.20,Metric Tonnes,18-11-2025
Maharashtra,Ahmednagar,Rahuri(Songaon) APMC,Vegetables,Potato,Other,Local,"1,000.00","2,000.00","1,500.00",Rs./Quintal,0.30,Metric Tonnes,13-01-2026
Maharashtra,Ahmednagar,Rahuri(Songaon) APMC,Vegetables,Potato,Other,Local,"1,200.00","2,000.00","1,600.00",Rs./Quintal,0.20,Metric Tonnes,06-01-2026
Maharashtra,Ahmednagar,Rahuri(Songaon) APMC,Vegetables,Potato,Other,Local,"1,200.00","1,500.00","1,350.00",Rs./Quintal,0.30,Metric Tonnes,03-02-2026
Maharashtra,Ahmednagar,Shrirampur APMC,Vegetables,Potato,Other,Local,"1,000.00","1,400.00","1,200.00",Rs./Quintal,14.00,Metric Tonnes,31-12-2025
Maharashtra,Ahmednagar,Shrirampur APMC,Vegetables,Potato,Other,Local,"1,000.00","1,200.00","1,100.00",Rs./Quintal,10.00,Metric Tonnes,31-01-2026
Maharashtra,Ahmednagar,Shrirampur APMC,Vegetables,Potato,Other,Local,"1,400.00","1,600.00","1,500.00",Rs./Quintal,14.00,Metric Tonnes,30-11-2025
Maharashtra,Ahmednagar,Shrirampur APMC,Vegetables,Potato,Other,Local,800.00,"1,200.00","1,000.00",Rs./Quintal,13.00,Metric Tonnes,30-01-2026
Maharashtra,Ahmednagar,Shrirampur APMC,Vegetables,Potato,Other,Local,"1,200.00","1,400.00","1,300.00",Rs./Quintal,12.00,Metric Tonnes,29-12-2025
Maharashtra,Ahmednagar,Shrirampur APMC,Vegetables,Potato,Other,Local,"1,600.00","1,800.00","1,700.00",Rs./Quintal,10.00,Metric Tonnes,29-11-2025
Maharashtra,Ahmednagar,Shrirampur APMC,Vegetables,Potato,Other,Local,800.00,"1,200.00","1,000.00",Rs./Quintal,10.00,Metric Tonnes,29-01-2026
Maharashtra,Ahmednagar,Shrirampur APMC,Vegetables,Potato,Other,Local,"1,000.00","1,400.00","1,200.00",Rs./Quintal,12.00,Metric Tonnes,28-12-2025
Maharashtra,Ahmednagar,Shrirampur APMC,Vegetables,Potato,Other,Local,"1,600.00","1,800.00","1,700.00",Rs./Quintal,13.00,Metric Tonnes,28-11-2025
Maharashtra,Ahmednagar,Shrirampur APMC,Vegetables,Potato,Other,Local,"1,000.00","1,200.00","1,100.00",Rs./Quintal,12.00,Metric Tonnes,28-01-2026
Maharashtra,Ahmednagar,Shrirampur APMC,Vegetables,Potato,Other,Local,"1,000.00","1,500.00","1,250.00",Rs./Quintal,13.00,Metric Tonnes,27-12-2025
Maharashtra,Ahmednagar,Shrirampur APMC,Vegetables,Potato,Other,Local,"1,600.00","1,800.00","1,700.00",Rs./Quintal,12.00,Metric Tonnes,27-11-2025
Maharashtra,Ahmednagar,Shrirampur APMC,Vegetables,Potato,Other,Local,"1,000.00","1,400.00","1,200.00",Rs./Quintal,15.00,Metric Tonnes,26-12-2025
Maharashtra,Ahmednagar,Shrirampur APMC,Vegetables,Potato,Other,Local,"1,600.00","1,800.00","1,700.00",Rs./Quintal,13.50,Metric Tonnes,26-11-2025
Maharashtra,Ahmednagar,Shrirampur APMC,Vegetables,Potato,Other,Local,"1,000.00","1,500.00","1,250.00",Rs./Quintal,12.00,Metric Tonnes,26-02-2026
Maharashtra,Ahmednagar,Shrirampur APMC,Vegetables,Potato,Other,Local,"1,000.00","1,400.00","1,200.00",Rs./Quintal,17.00,Metric Tonnes,26-01-2026
Maharashtra,Ahmednagar,Shrirampur APMC,Vegetables,Potato,Other,Local,"1,000.00","1,200.00","1,100.00",Rs./Quintal,12.00,Metric Tonnes,25-12-2025
Maharashtra,Ahmednagar,Shrirampur APMC,Vegetables,Potato,Other,Local,"1,000.00","1,400.00","1,200.00",Rs./Quintal,14.00,Metric Tonnes,25-02-2026
Maharashtra,Ahmednagar,Shrirampur APMC,Vegetables,Potato,Other,Local,"1,000.00","1,400.00","1,200.00",Rs./Quintal,15.00,Metric Tonnes,24-12-2025
Maharashtra,Ahmednagar,Shrirampur APMC,Vegetables,Potato,Other,Local,"1,600.00","1,800.00","1,700.00",Rs./Quintal,12.00,Metric Tonnes,24-11-2025
Maharashtra,Ahmednagar,Shrirampur APMC,Vegetables,Potato,Other,Local,"1,000.00","1,400.00","1,200.00",Rs./Quintal,15.00,Metric Tonnes,24-01-2026
Maharashtra,Ahmednagar,Shrirampur APMC,Vegetables,Potato,Other,Local,800.00,"1,200.00","1,000.00",Rs./Quintal,11.00,Metric Tonnes,23-02-2026
Maharashtra,Ahmednagar,Shrirampur APMC,Vegetables,Potato,Other,Local,"1,000.00","1,200.00","1,100.00",Rs./Quintal,14.00,Metric Tonnes,23-01-2026
Maharashtra,Ahmednagar,Shrirampur APMC,Vegetables,Potato,Other,Local,"1,000.00","1,400.00","1,200.00",Rs./Quintal,12.00,Metric Tonnes,22-12-2025
Maharashtra,Ahmednagar,Shrirampur APMC,Vegetables,Potato,Other,Local,"1,600.00","1,800.00","1,700.00",Rs./Quintal,14.00,Metric Tonnes,22-11-2025
Maharashtra,Ahmednagar,Shrirampur APMC,Vegetables,Potato,Other,Local,"1,000.00","1,400.00","1,200.00",Rs./Quintal,14.00,Metric Tonnes,22-02-2026
Maharashtra,Ahmednagar,Shrirampur APMC,Vegetables,Potato,Other,Local,"1,000.00","1,400.00","1,200.00",Rs./Quintal,15.00,Metric Tonnes,22-01-2026
Maharashtra,Ahmednagar,Shrirampur APMC,Vegetables,Potato,Other,Local,"1,000.00","1,200.00","1,100.00",Rs./Quintal,15.00,Metric Tonnes,21-12-2025
Maharashtra,Ahmednagar,Shrirampur APMC,Vegetables,Potato,Other,Local,"1,600.00","1,800.00","1,700.00",Rs./Quintal,13.00,Metric Tonnes,21-11-2025
Maharashtra,Ahmednagar,Shrirampur APMC,Vegetables,Potato,Other,Local,"1,000.00","1,200.00","1,100.00",Rs./Quintal,12.00,Metric Tonnes,21-02-2026
Maharashtra,Ahmednagar,Shrirampur APMC,Vegetables,Potato,Other,Local,800.00,"1,200.00","1,000.00",Rs./Quintal,15.00,Metric Tonnes,21-01-2026
Maharashtra,Ahmednagar,Shrirampur APMC,Vegetables,Potato,Other,Local,"1,600.00","1,800.00","1,700.00",Rs./Quintal,10.50,Metric Tonnes,20-11-2025
Maharashtra,Ahmednagar,Shrirampur APMC,Vegetables,Potato,Other,Local,"1,000.00","1,400.00","1,200.00",Rs./Quintal,14.00,Metric Tonnes,20-02-2026
Maharashtra,Ahmednagar,Shrirampur APMC,Vegetables,Potato,Other,Local,"1,000.00","1,400.00","1,200.00",Rs./Quintal,17.00,Metric Tonnes,19-12-2025
Maharashtra,Ahmednagar,Shrirampur APMC,Vegetables,Potato,Other,Local,"1,600.00","1,800.00","1,700.00",Rs./Quintal,13.00,Metric Tonnes,19-11-2025
Maharashtra,Ahmednagar,Shrirampur APMC,Vegetables,Potato,Other,Local,"1,000.00","1,200.00","1,100.00",Rs./Quintal,11.00,Metric Tonnes,19-02-2026
Maharashtra,Ahmednagar,Shrirampur APMC,Vegetables,Potato,Other,Local,"1,000.00","1,200.00","1,100.00",Rs./Quintal,11.00,Metric Tonnes,19-01-2026
Maharashtra,Ahmednagar,Shrirampur APMC,Vegetables,Potato,Other,Local,"1,200.00","1,600.00","1,400.00",Rs./Quintal,13.00,Metric Tonnes,18-12-2025
Maharashtra,Ahmednagar,Shrirampur APMC,Vegetables,Potato,Other,Local,"1,000.00","1,400.00","1,200.00",Rs./Quintal,14.00,Metric Tonnes,18-02-2026
Maharashtra,Ahmednagar,Shrirampur APMC,Vegetables,Potato,Other,Local,800.00,"1,400.00","1,100.00",Rs./Quintal,14.00,Metric Tonnes,18-01-2026
Maharashtra,Ahmednagar,Shrirampur APMC,Vegetables,Potato,Other,Local,"1,000.00","1,500.00","1,250.00",Rs./Quintal,14.00,Metric Tonnes,17-12-2025
Maharashtra,Ahmednagar,Shrirampur APMC,Vegetables,Potato,Other,Local,"1,600.00","1,800.00","1,700.00",Rs./Quintal,12.50,Metric Tonnes,17-11-2025
Maharashtra,Ahmednagar,Shrirampur APMC,Vegetables,Potato,Other,Local,800.00,"1,200.00","1,000.00",Rs./Quintal,10.00,Metric Tonnes,17-01-2026
Maharashtra,Ahmednagar,Shrirampur APMC,Vegetables,Potato,Other,Local,"1,600.00","1,800.00","1,700.00",Rs./Quintal,13.00,Metric Tonnes,16-11-2025
Maharashtra,Ahmednagar,Shrirampur APMC,Vegetables,Potato,Other,Local,"1,000.00","1,200.00","1,100.00",Rs./Quintal,12.00,Metric Tonnes,16-02-2026
Maharashtra,Ahmednagar,Shrirampur APMC,Vegetables,Potato,Other,Local,800.00,"1,200.00","1,000.00",Rs./Quintal,13.00,Metric Tonnes,16-01-2026
Maharashtra,Ahmednagar,Shrirampur APMC,Vegetables,Potato,Other,Local,"1,000.00","1,500.00","1,250.00",Rs./Quintal,14.00,Metric Tonnes,15-12-2025
Maharashtra,Ahmednagar,Shrirampur APMC,Vegetables,Potato,Other,Local,"1,600.00","1,800.00","1,700.00",Rs./Quintal,12.00,Metric Tonnes,15-11-2025
Maharashtra,Ahmednagar,Shrirampur APMC,Vegetables,Potato,Other,Local,"1,000.00","1,400.00","1,200.00",Rs./Quintal,14.00,Metric Tonnes,15-02-2026
Maharashtra,Ahmednagar,Shrirampur APMC,Vegetables,Potato,Other,Local,"1,000.00","1,200.00","1,100.00",Rs./Quintal,15.00,Metric Tonnes,15-01-2026
Maharashtra,Ahmednagar,Shrirampur APMC,Vegetables,Potato,Other,Local,"1,300.00","1,500.00","1,400.00",Rs./Quintal,12.00,Metric Tonnes,14-12-2025
Maharashtra,Ahmednagar,Shrirampur APMC,Vegetables,Potato,Other,Local,"1,500.00","1,700.00","1,600.00",Rs./Quintal,13.50,Metric Tonnes,14-11-2025
Maharashtra,Ahmednagar,Shrirampur APMC,Vegetables,Potato,Other,Local,"1,000.00","1,200.00","1,100.00",Rs./Quintal,12.00,Metric Tonnes,14-02-2026
Maharashtra,Ahmednagar,Shrirampur APMC,Vegetables,Potato,Other,Local,800.00,"1,200.00","1,000.00",Rs./Quintal,15.00,Metric Tonnes,14-01-2026
Maharashtra,Ahmednagar,Shrirampur APMC,Vegetables,Potato,Other,Local,"1,500.00","1,700.00","1,600.00",Rs./Quintal,12.00,Metric Tonnes,13-12-2025
Maharashtra,Ahmednagar,Shrirampur APMC,Vegetables,Potato,Other,Local,"1,500.00","1,700.00","1,600.00",Rs./Quintal,12.00,Metric Tonnes,13-11-2025
Maharashtra,Ahmednagar,Shrirampur APMC,Vegetables,Potato,Other,Local,"1,000.00","1,400.00","1,200.00",Rs./Quintal,15.00,Metric Tonnes,13-02-2026
Maharashtra,Ahmednagar,Shrirampur APMC,Vegetables,Potato,Other,Local,"1,400.00","1,600.00","1,500.00",Rs./Quintal,13.00,Metric Tonnes,12-12-2025
Maharashtra,Ahmednagar,Shrirampur APMC,Vegetables,Potato,Other,Local,"1,600.00","1,800.00","1,700.00",Rs./Quintal,13.50,Metric Tonnes,12-11-2025
Maharashtra,Ahmednagar,Shrirampur APMC,Vegetables,Potato,Other,Local,800.00,"1,300.00","1,050.00",Rs./Quintal,12.00,Metric Tonnes,12-02-2026
Maharashtra,Ahmednagar,Shrirampur APMC,Vegetables,Potato,Other,Local,"1,000.00","1,200.00","1,100.00",Rs./Quintal,12.00,Metric Tonnes,12-01-2026
Maharashtra,Ahmednagar,Shrirampur APMC,Vegetables,Potato,Other,Local,"1,600.00","1,800.00","1,700.00",Rs./Quintal,10.50,Metric Tonnes,11-12-2025
Maharashtra,Ahmednagar,Shrirampur APMC,Vegetables,Potato,Other,Local,"1,000.00","1,500.00","1,250.00",Rs./Quintal,15.00,Metric Tonnes,11-02-2026
Maharashtra,Ahmednagar,Shrirampur APMC,Vegetables,Potato,Other,Local,800.00,"1,200.00","1,000.00",Rs./Quintal,14.00,Metric Tonnes,11-01-2026
Maharashtra,Ahmednagar,Shrirampur APMC,Vegetables,Potato,Other,Local,"1,600.00","1,800.00","1,700.00",Rs./Quintal,13.00,Metric Tonnes,10-12-2025
Maharashtra,Ahmednagar,Shrirampur APMC,Vegetables,Potato,Other,Local,"1,600.00","1,800.00","1,700.00",Rs./Quintal,18.00,Metric Tonnes,10-11-2025
Maharashtra,Ahmednagar,Shrirampur APMC,Vegetables,Potato,Other,Local,"1,100.00","1,300.00","1,200.00",Rs./Quintal,10.00,Metric Tonnes,10-01-2026
Maharashtra,Ahmednagar,Shrirampur APMC,Vegetables,Potato,Other,Local,"1,000.00","1,500.00","1,250.00",Rs./Quintal,17.00,Metric Tonnes,09-02-2026
Maharashtra,Ahmednagar,Shrirampur APMC,Vegetables,Potato,Other,Local,"1,000.00","1,400.00","1,200.00",Rs./Quintal,14.00,Metric Tonnes,09-01-2026
Maharashtra,Ahmednagar,Shrirampur APMC,Vegetables,Potato,Other,Local,"1,600.00","1,800.00","1,700.00",Rs./Quintal,11.00,Metric Tonnes,08-12-2025
Maharashtra,Ahmednagar,Shrirampur APMC,Vegetables,Potato,Other,Local,"1,600.00","1,800.00","1,700.00",Rs./Quintal,11.50,Metric Tonnes,08-11-2025
Maharashtra,Ahmednagar,Shrirampur APMC,Vegetables,Potato,Other,Local,"1,000.00","1,400.00","1,200.00",Rs./Quintal,14.00,Metric Tonnes,08-02-2026
Maharashtra,Ahmednagar,Shrirampur APMC,Vegetables,Potato,Other,Local,"1,000.00","1,200.00","1,100.00",Rs./Quintal,10.00,Metric Tonnes,08-01-2026
Maharashtra,Ahmednagar,Shrirampur APMC,Vegetables,Potato,Other,Local,"1,600.00","1,800.00","1,700.00",Rs./Quintal,162.50,Metric Tonnes,07-12-2025
Maharashtra,Ahmednagar,Shrirampur APMC,Vegetables,Potato,Other,Local,"1,600.00","1,800.00","1,700.00",Rs./Quintal,13.00,Metric Tonnes,07-11-2025
Maharashtra,Ahmednagar,Shrirampur APMC,Vegetables,Potato,Other,Local,"1,000.00","1,400.00","1,200.00",Rs./Quintal,17.00,Metric Tonnes,07-02-2026
Maharashtra,Ahmednagar,Shrirampur APMC,Vegetables,Potato,Other,Local,"1,000.00","1,200.00","1,100.00",Rs./Quintal,14.00,Metric Tonnes,07-01-2026
Maharashtra,Ahmednagar,Shrirampur APMC,Vegetables,Potato,Other,Local,"1,600.00","1,800.00","1,700.00",Rs./Quintal,10.00,Metric Tonnes,06-12-2025
Maharashtra,Ahmednagar,Shrirampur APMC,Vegetables,Potato,Other,Local,"1,000.00","1,200.00","1,100.00",Rs./Quintal,14.00,Metric Tonnes,06-02-2026
Maharashtra,Ahmednagar,Shrirampur APMC,Vegetables,Potato,Other,Local,"1,600.00","1,800.00","1,700.00",Rs./Quintal,13.50,Metric Tonnes,05-12-2025
Maharashtra,Ahmednagar,Shrirampur APMC,Vegetables,Potato,Other,Local,"1,000.00","1,400.00","1,200.00",Rs./Quintal,15.00,Metric Tonnes,05-02-2026
Maharashtra,Ahmednagar,Shrirampur APMC,Vegetables,Potato,Other,Local,"1,000.00","1,200.00","1,100.00",Rs./Quintal,11.00,Metric Tonnes,05-01-2026
Maharashtra,Ahmednagar,Shrirampur APMC,Vegetables,Potato,Other,Local,"1,500.00","1,700.00","1,600.00",Rs./Quintal,12.00,Metric Tonnes,04-12-2025
Maharashtra,Ahmednagar,Shrirampur APMC,Vegetables,Potato,Other,Local,"1,000.00","1,400.00","1,200.00",Rs./Quintal,14.00,Metric Tonnes,04-02-2026
Maharashtra,Ahmednagar,Shrirampur APMC,Vegetables,Potato,Other,Local,"1,000.00","1,400.00","1,200.00",Rs./Quintal,14.00,Metric Tonnes,04-01-2026
Maharashtra,Ahmednagar,Shrirampur APMC,Vegetables,Potato,Other,Local,"1,400.00","1,600.00","1,500.00",Rs./Quintal,13.00,Metric Tonnes,03-12-2025
Maharashtra,Ahmednagar,Shrirampur APMC,Vegetables,Potato,Other,Local,"1,000.00","1,400.00","1,200.00",Rs./Quintal,10.00,Metric Tonnes,03-01-2026
Maharashtra,Ahmednagar,Shrirampur APMC,Vegetables,Potato,Other,Local,"1,000.00","1,200.00","1,100.00",Rs./Quintal,10.00,Metric Tonnes,02-02-2026
Maharashtra,Ahmednagar,Shrirampur APMC,Vegetables,Potato,Other,Local,"1,000.00","1,200.00","1,100.00",Rs./Quintal,14.00,Metric Tonnes,02-01-2026
Maharashtra,Ahmednagar,Shrirampur APMC,Vegetables,Potato,Other,Local,"1,500.00","1,700.00","1,600.00",Rs./Quintal,11.00,Metric Tonnes,01-12-2025
Maharashtra,Ahmednagar,Shrirampur APMC,Vegetables,Potato,Other,Local,800.00,"1,100.00",950.00,Rs./Quintal,13.00,Metric Tonnes,01-02-2026
Maharashtra,Ahmednagar,Shrirampur APMC,Vegetables,Potato,Other,Local,"1,200.00","1,400.00","1,300.00",Rs./Quintal,10.00,Metric Tonnes,01-01-2026
Maharashtra,Akola,Akola APMC,Vegetables,Potato,Other,Local,500.00,"1,200.00",900.00,Rs./Quintal,105.00,Metric Tonnes,31-12-2025
Maharashtra,Akola,Akola APMC,Vegetables,Potato,Other,Local,500.00,"1,400.00",900.00,Rs./Quintal,94.00,Metric Tonnes,31-01-2026
Maharashtra,Akola,Akola APMC,Vegetables,Potato,Other,Local,500.00,"1,200.00",900.00,Rs./Quintal,27.00,Metric Tonnes,30-12-2025
Maharashtra,Akola,Akola APMC,Vegetables,Potato,Other,Local,500.00,"1,400.00",900.00,Rs./Quintal,102.00,Metric Tonnes,30-01-2026
Maharashtra,Akola,Akola APMC,Vegetables,Potato,Other,Local,500.00,"1,200.00",900.00,Rs./Quintal,174.00,Metric Tonnes,29-12-2025
Maharashtra,Akola,Akola APMC,Vegetables,Potato,Other,Local,900.00,"1,500.00","1,100.00",Rs./Quintal,77.00,Metric Tonnes,29-11-2025
Maharashtra,Akola,Akola APMC,Vegetables,Potato,Other,Local,500.00,"1,400.00",900.00,Rs./Quintal,57.00,Metric Tonnes,29-01-2026
Maharashtra,Akola,Akola APMC,Vegetables,Potato,Other,Local,900.00,"1,500.00","1,100.00",Rs./Quintal,163.00,Metric Tonnes,28-11-2025
Maharashtra,Akola,Akola APMC,Vegetables,Potato,Other,Local,500.00,"1,400.00",900.00,Rs./Quintal,114.00,Metric Tonnes,28-01-2026
Maharashtra,Akola,Akola APMC,Vegetables,Potato,Other,Local,500.00,"1,200.00",900.00,Rs./Quintal,73.50,Metric Tonnes,27-12-2025
Maharashtra,Akola,Akola APMC,Vegetables,Potato,Other,Local,"1,000.00","1,600.00","1,300.00",Rs./Quintal,150.00,Metric Tonnes,27-11-2025
Maharashtra,Akola,Akola APMC,Vegetables,Potato,Other,Local,500.00,"1,300.00",900.00,Rs./Quintal,174.00,Metric Tonnes,26-12-2025
Maharashtra,Akola,Akola APMC,Vegetables,Potato,Other,Local,"1,000.00","1,700.00","1,400.00",Rs./Quintal,132.00,Metric Tonnes,26-11-2025
Maharashtra,Akola,Akola APMC,Vegetables,Potato,Other,Local,500.00,"1,200.00",900.00,Rs./Quintal,68.00,Metric Tonnes,25-12-2025
Maharashtra,Akola,Akola APMC,Vegetables,Potato,Other,Local,"1,200.00","1,700.00","1,400.00",Rs./Quintal,95.00,Metric Tonnes,25-11-2025
Maharashtra,Akola,Akola APMC,Vegetables,Potato,Other,Local,500.00,"1,300.00",900.00,Rs./Quintal,77.00,Metric Tonnes,25-02-2026
Maharashtra,Akola,Akola APMC,Vegetables,Potato,Other,Local,500.00,"1,200.00",900.00,Rs./Quintal,41.00,Metric Tonnes,24-12-2025
Maharashtra,Akola,Akola APMC,Vegetables,Potato,Other,Local,"1,000.00","1,700.00","1,400.00",Rs./Quintal,167.00,Metric Tonnes,24-11-2025
Maharashtra,Akola,Akola APMC,Vegetables,Potato,Other,Local,500.00,"1,300.00","1,000.00",Rs./Quintal,74.00,Metric Tonnes,24-02-2026
Maharashtra,Akola,Akola APMC,Vegetables,Potato,Other,Local,500.00,"1,400.00",800.00,Rs./Quintal,88.00,Metric Tonnes,24-01-2026
Maharashtra,Akola,Akola APMC,Vegetables,Potato,Other,Local,500.00,"1,200.00",900.00,Rs./Quintal,56.00,Metric Tonnes,23-12-2025
Maharashtra,Akola,Akola APMC,Vegetables,Potato,Other,Local,600.00,"1,300.00","1,000.00",Rs./Quintal,94.00,Metric Tonnes,23-02-2026
Maharashtra,Akola,Akola APMC,Vegetables,Potato,Other,Local,500.00,"1,300.00",800.00,Rs./Quintal,159.00,Metric Tonnes,23-01-2026
Maharashtra,Akola,Akola APMC,Vegetables,Potato,Other,Local,500.00,"1,200.00",900.00,Rs./Quintal,169.00,Metric Tonnes,22-12-2025
Maharashtra,Akola,Akola APMC,Vegetables,Potato,Other,Local,"1,200.00","1,700.00","1,400.00",Rs./Quintal,119.00,Metric Tonnes,22-11-2025
Maharashtra,Akola,Akola APMC,Vegetables,Potato,Other,Local,500.00,"1,400.00",900.00,Rs./Quintal,136.00,Metric Tonnes,22-01-2026
Maharashtra,Akola,Akola APMC,Vegetables,Potato,Other,Local,600.00,"1,300.00","1,000.00",Rs./Quintal,73.00,Metric Tonnes,21-02-2026
Maharashtra,Akola,Akola APMC,Vegetables,Potato,Other,Local,500.00,"1,500.00",900.00,Rs./Quintal,157.00,Metric Tonnes,21-01-2026
Maharashtra,Akola,Akola APMC,Vegetables,Potato,Other,Local,500.00,"1,200.00",900.00,Rs./Quintal,78.00,Metric Tonnes,20-12-2025
Maharashtra,Akola,Akola APMC,Vegetables,Potato,Other,Local,500.00,"1,400.00","1,000.00",Rs./Quintal,114.00,Metric Tonnes,20-02-2026
Maharashtra,Akola,Akola APMC,Vegetables,Potato,Other,Local,500.00,"1,500.00",900.00,Rs./Quintal,108.00,Metric Tonnes,20-01-2026
Maharashtra,Akola,Akola APMC,Vegetables,Potato,Other,Local,500.00,"1,200.00",900.00,Rs./Quintal,179.00,Metric Tonnes,19-12-2025
Maharashtra,Akola,Akola APMC,Vegetables,Potato,Other,Local,"1,200.00","1,800.00","1,500.00",Rs./Quintal,115.00,Metric Tonnes,19-11-2025
Maharashtra,Akola,Akola APMC,Vegetables,Potato,Other,Local,600.00,"1,600.00",900.00,Rs./Quintal,197.00,Metric Tonnes,19-01-2026
Maharashtra,Akola,Akola APMC,Vegetables,Potato,Other,Local,"1,300.00","2,000.00","1,700.00",Rs./Quintal,68.00,Metric Tonnes,18-11-2025
Maharashtra,Akola,Akola APMC,Vegetables,Potato,Other,Local,600.00,"1,400.00","1,000.00",Rs./Quintal,75.00,Metric Tonnes,18-02-2026
Maharashtra,Akola,Akola APMC,Vegetables,Potato,Other,Local,500.00,"1,200.00",900.00,Rs./Quintal,71.00,Metric Tonnes,17-12-2025
Maharashtra,Akola,Akola APMC,Vegetables,Potato,Other,Local,"1,300.00","2,000.00","1,700.00",Rs./Quintal,186.00,Metric Tonnes,17-11-2025
Maharashtra,Akola,Akola APMC,Vegetables,Potato,Other,Local,600.00,"1,300.00","1,000.00",Rs./Quintal,77.00,Metric Tonnes,17-02-2026
Maharashtra,Akola,Akola APMC,Vegetables,Potato,Other,Local,500.00,"1,500.00",900.00,Rs./Quintal,57.00,Metric Tonnes,17-01-2026
Maharashtra,Akola,Akola APMC,Vegetables,Potato,Other,Local,500.00,"1,200.00",900.00,Rs./Quintal,86.00,Metric Tonnes,16-12-2025
Maharashtra,Akola,Akola APMC,Vegetables,Potato,Other,Local,600.00,"1,400.00","1,000.00",Rs./Quintal,121.00,Metric Tonnes,16-02-2026
Maharashtra,Akola,Akola APMC,Vegetables,Potato,Other,Local,500.00,"1,400.00",800.00,Rs./Quintal,141.00,Metric Tonnes,16-01-2026
Maharashtra,Akola,Akola APMC,Vegetables,Potato,Other,Local,600.00,"1,200.00","1,000.00",Rs./Quintal,185.00,Metric Tonnes,15-12-2025
Maharashtra,Akola,Akola APMC,Vegetables,Potato,Other,Local,"1,300.00","2,000.00","1,700.00",Rs./Quintal,174.00,Metric Tonnes,14-11-2025
Maharashtra,Akola,Akola APMC,Vegetables,Potato,Other,Local,600.00,"1,200.00","1,000.00",Rs./Quintal,77.00,Metric Tonnes,13-12-2025
Maharashtra,Akola,Akola APMC,Vegetables,Potato,Other,Local,"1,300.00","2,000.00","1,700.00",Rs./Quintal,134.00,Metric Tonnes,13-11-2025
Maharashtra,Akola,Akola APMC,Vegetables,Potato,Other,Local,600.00,"1,300.00","1,000.00",Rs./Quintal,220.00,Metric Tonnes,12-12-2025
Maharashtra,Akola,Akola APMC,Vegetables,Potato,Other,Local,"1,300.00","2,000.00","1,700.00",Rs./Quintal,73.00,Metric Tonnes,12-11-2025
Maharashtra,Akola,Akola APMC,Vegetables,Potato,Other,Local,500.00,"1,200.00",800.00,Rs./Quintal,194.00,Metric Tonnes,12-01-2026
Maharashtra,Akola,Akola APMC,Vegetables,Potato,Other,Local,700.00,"1,300.00","1,000.00",Rs./Quintal,47.00,Metric Tonnes,11-12-2025
Maharashtra,Akola,Akola APMC,Vegetables,Potato,Other,Local,"1,300.00","2,000.00","1,700.00",Rs./Quintal,64.00,Metric Tonnes,11-11-2025
Maharashtra,Akola,Akola APMC,Vegetables,Potato,Other,Local,700.00,"1,300.00","1,000.00",Rs./Quintal,111.00,Metric Tonnes,10-12-2025
Maharashtra,Akola,Akola APMC,Vegetables,Potato,Other,Local,"1,300.00","2,200.00","1,700.00",Rs./Quintal,124.00,Metric Tonnes,10-11-2025
Maharashtra,Akola,Akola APMC,Vegetables,Potato,Other,Local,600.00,"1,400.00","1,000.00",Rs./Quintal,91.00,Metric Tonnes,10-02-2026
Maharashtra,Akola,Akola APMC,Vegetables,Potato,Other,Local,500.00,"1,000.00",800.00,Rs./Quintal,44.00,Metric Tonnes,10-01-2026
Maharashtra,Akola,Akola APMC,Vegetables,Potato,Other,Local,700.00,"1,300.00","1,000.00",Rs./Quintal,80.00,Metric Tonnes,09-12-2025
Maharashtra,Akola,Akola APMC,Vegetables,Potato,Other,Local,600.00,"1,400.00","1,000.00",Rs./Quintal,143.00,Metric Tonnes,09-02-2026
Maharashtra,Akola,Akola APMC,Vegetables,Potato,Other,Local,500.00,"1,100.00",800.00,Rs./Quintal,152.00,Metric Tonnes,09-01-2026
Maharashtra,Akola,Akola APMC,Vegetables,Potato,Other,Local,800.00,"1,500.00","1,100.00",Rs./Quintal,219.00,Metric Tonnes,08-12-2025
Maharashtra,Akola,Akola APMC,Vegetables,Potato,Other,Local,500.00,"1,100.00",800.00,Rs./Quintal,132.50,Metric Tonnes,08-01-2026
Maharashtra,Akola,Akola APMC,Vegetables,Potato,Other,Local,"1,200.00","2,000.00","1,700.00",Rs./Quintal,193.00,Metric Tonnes,07-11-2025
Maharashtra,Akola,Akola APMC,Vegetables,Potato,Other,Local,600.00,"1,400.00","1,000.00",Rs./Quintal,73.00,Metric Tonnes,07-02-2026
